LotArea,GrLivArea,CentralAir,Cond,Qual,SalePrice
2289,1472,Y,5B,2A,133349.952425919
4438,1344,Y,5B,2A,188291.964087134
9286,1320,Y,5B,2A,200985.29685117
8712,2520,N,5B,2A,200971.013105258
7200,1368,Y,8B,9B,276292.534641842
11782,1494,Y,8B,9B,201180.688146789
9600,1414,Y,8B,9B,215198.090583821
10171,1344,Y,8B,9B,243073.977544796
34650,1039,Y,8B,9B,261802.5980187
4800,2034,Y,8B,9B,278991.247178153
7064,2263,Y,8B,9B,292649.958831236
1680,2240,Y,8B,9B,304284.691569397
10240,1856,Y,8B,9B,278626.814385798
7750,784,Y,8B,9B,163820.325905333
3182,672,Y,8B,9B,199451.443467673
11717,1269,Y,8B,9B,241217.248240962
15602,1767,Y,8B,9B,304917.123361524
10603,1982,Y,8B,9B,273484.703717922
12205,1750,Y,8B,9B,305340.993174763
9920,773,Y,8B,9B,193449.207008883
9600,1768,Y,7B,7B,139707.294057354
15660,864,Y,7B,7B,198931.302414309
3072,1428,N,7B,7B,157901.298969778
7590,2466,Y,7B,7B,139771.069152426
8530,1360,Y,7B,7B,176198.827967657
12435,1644,Y,7B,7B,202775.595942604
5500,1381,Y,7B,7B,144246.042475351
8450,800,Y,7B,7B,153664.280237145
9020,1073,Y,7B,7B,138985.377217514
9084,1228,Y,7B,7B,122923.9922545
9938,1720,Y,7B,7B,219380.773937144
17120,1140,Y,7B,7B,140888.710103948
5232,1056,Y,7B,7B,112100.508409547
8800,1208,Y,7B,7B,160094.337929622
14859,1349,Y,7B,7B,155764.497496373
6240,960,Y,7B,7B,136928.477585232
7244,1701,Y,7B,7B,164885.414464121
7844,1358,Y,7B,7B,135875.542770112
2448,1494,Y,7B,7B,154430.457328309
1869,1590,Y,7B,7B,179108.549002625
10084,1097,Y,7B,7B,127823.386883672
9248,1567,Y,7B,7B,180686.06500165
8892,2113,Y,7B,7B,169421.202691601
10237,1940,Y,7B,7B,189277.437922125
7420,1365,Y,7B,7B,178557.424872778
9000,720,N,7B,7B,142743.178184702
10918,2614,Y,7B,7B,198434.891560168
11214,2291,N,7B,7B,192973.132331397
10637,1554,Y,7B,7B,198775.70648791
11404,1458,Y,7B,7B,160321.670727997
6762,1060,Y,7B,7B,173319.574546132
6240,1145,Y,7B,7B,177617.760268423
8777,1040,Y,7B,7B,147513.860821415
10448,1285,Y,7B,7B,138810.790438872
10900,1661,Y,7B,7B,148876.395984061
11841,899,Y,7B,7B,154863.085148664
12803,1605,Y,7B,7B,235531.248397252
11216,970,Y,7B,7B,139251.635316323
10005,1616,N,7B,7B,175499.705131535
14215,1750,N,7B,7B,234603.787094367
7937,1242,Y,7B,7B,148635.546681744
8750,1077,Y,7B,7B,112859.92785644
11184,875,Y,7B,7B,125450.998519482
16285,1828,Y,7B,7B,228205.996601882
10552,2353,N,7B,7B,278789.004580286
4923,1123,Y,7B,7B,150861.108120276
9206,2020,Y,7B,7B,217894.363262918
13501,1936,Y,7B,7B,195917.568116837
9150,1218,Y,7B,7B,177203.639240436
10769,1616,Y,7B,7B,218082.270276968
10400,1208,Y,7B,7B,137185.201002655
6040,860,Y,7B,7B,107564.856244949
164660,988,Y,7B,7B,191738.474120401
7175,1728,Y,7B,7B,153658.424566306
21750,616,Y,7B,7B,158573.346968674
4712,955,Y,7B,7B,169092.104603154
8160,1905,Y,7B,7B,180287.637474784
8320,694,Y,7B,7B,143053.385991729
9000,1479,Y,7B,7B,178544.444158996
11911,2263,Y,7B,7B,214480.106898586
5400,1266,Y,7B,7B,150311.695969885
2887,1726,Y,7B,7B,126097.928396736
9675,838,Y,7B,7B,200496.569729407
12615,1092,Y,7B,7B,165193.000887938
6780,1248,Y,7B,7B,189737.218613807
7931,1614,Y,7B,7B,151062.493678289
4800,2978,Y,7B,7B,213419.098177475
7313,1040,Y,7B,7B,155096.514205801
11988,882,Y,7B,7B,129673.910618073
8712,1908,Y,7B,7B,211580.439659195
14859,1097,Y,7B,7B,143245.69501439
13400,1564,Y,7B,7B,164709.860874824
9337,1370,Y,7B,7B,190773.415154625
10859,1068,Y,7B,7B,181328.058779016
25419,1092,Y,7B,7B,199961.825673112
6120,2060,Y,7B,7B,199148.639727708
9600,1851,Y,7B,7B,249114.821454262
5395,968,Y,7B,7B,154533.094055033
10800,1496,Y,7B,7B,186946.309443508
7128,928,Y,7B,7B,176168.882114738
7200,1638,N,7B,7B,148401.173901969
7800,1092,Y,7B,7B,161790.737843886
5000,1178,Y,7B,7B,132567.90957156
3182,1262,Y,7B,7B,166819.379746814
7200,2192,Y,7B,7B,212050.005110653
9591,1047,Y,7B,7B,190902.958258313
4671,1302,Y,7B,7B,148777.904462566
11241,754,Y,7B,7B,163743.628425646
6792,990,Y,7B,7B,129420.329561597
22950,1092,Y,7B,7B,170066.955047033
1890,1217,Y,7B,7B,170940.002379957
7200,1576,Y,7B,7B,131839.178338547
7000,1235,Y,7B,7B,152908.037066474
12772,1680,Y,7B,7B,209264.715747812
8400,1236,Y,7B,7B,134142.209804293
13072,1474,Y,7B,7B,174226.692839717
8967,2646,Y,7B,7B,194172.163363955
18386,1155,Y,7B,7B,178629.904148801
10264,970,Y,7B,7B,125439.746930694
14442,2263,Y,7B,7B,274711.845767301
8760,1392,Y,7B,7B,153212.102423756
164660,864,Y,7B,7B,219241.382566712
9135,894,Y,7B,7B,150833.244791888
3982,2126,Y,7B,7B,222947.295698162
8121,2149,Y,7B,7B,225751.30159536
2522,1268,Y,7B,7B,162010.983286857
11694,875,Y,7B,7B,139439.971069495
7032,2019,Y,7B,7B,205707.564930957
14963,1764,Y,7B,7B,226285.743803226
8480,1904,N,7B,7B,162371.580029383
12155,1962,Y,7B,7B,164944.833002295
17120,1520,Y,7B,7B,231201.904020869
17503,1367,Y,7B,7B,172347.95095762
14115,1362,Y,7B,7B,201533.281045532
11443,1664,Y,7B,7B,215181.438737506
50271,1826,N,7B,7B,217933.253397809
3182,1800,Y,7B,7B,160777.233359642
9200,1181,Y,7B,7B,126384.541458522
8820,1389,Y,7B,7B,170522.145573027
8816,1137,Y,7B,7B,197283.76463129
13869,1894,Y,7B,7B,214322.585537605
14006,1692,Y,7B,7B,177763.329951681
9800,784,Y,7B,7B,162827.328167937
11851,1694,Y,7B,7B,218559.864787101
7931,1484,Y,7B,7B,187356.427638603
7259,1682,Y,7B,7B,180052.788534566
2522,1375,Y,7B,7B,188313.218539155
8973,1487,Y,7B,7B,202392.275826396
12257,1908,Y,7B,7B,182272.244765385
9158,1652,Y,7B,7B,166771.760437079
8402,936,Y,7B,7B,193288.336948604
39104,1094,Y,7B,7B,233671.045990743
8892,1742,Y,7B,7B,228343.592068497
10832,1915,N,7B,7B,171723.199810873
3378,2030,N,7B,7B,167362.254632374
12384,1324,N,7B,7B,155474.086718525
6600,951,Y,7B,7B,141095.191914844
3982,904,Y,7B,7B,136513.073525775
8738,2504,Y,7B,7B,264613.829570917
10778,1235,Y,7B,7B,178010.501700809
8450,1484,Y,7B,7B,178036.95969749
9100,1839,Y,7B,7B,225914.542697387
10762,1121,Y,7B,7B,153094.903845795
5389,1285,Y,7B,7B,147538.716139729
13284,2097,Y,7B,7B,206925.166865153
12798,1178,Y,7B,7B,161842.213408842
8834,1320,Y,7B,7B,147086.802174824
12589,840,Y,7B,7B,176259.412438574
12220,1779,Y,7B,7B,183050.829340571
9531,2084,Y,7B,7B,268966.677443809
10410,1228,N,7B,7B,186137.188278702
4400,2291,Y,7B,7B,213609.848980567
13360,1376,N,7B,7B,175474.251321303
9360,988,Y,7B,7B,200668.005782205
10728,1155,Y,7B,7B,140469.770791662
10200,3493,Y,7B,7B,206011.939551836
6993,1604,Y,7B,7B,215350.201006541
13907,904,Y,7B,7B,189791.61343807
11120,1216,N,7B,7B,155536.874219118
11184,2060,N,7B,7B,211479.770783343
10637,1468,Y,7B,7B,164140.944162915
10007,2417,Y,7B,7B,267685.865274517
164660,2000,Y,7B,7B,271629.075937793
8846,3140,Y,7B,7B,220471.522409465
7200,900,Y,7B,7B,174683.333925871
7340,854,N,7B,7B,171866.493375701
10335,1430,Y,7B,7B,179622.397299484
8885,1761,Y,7B,7B,181098.214872573
15602,1112,Y,7B,7B,239448.039387247
11885,2822,Y,7B,7B,267092.904061428
25419,1728,Y,7B,7B,231875.630396246
13265,1229,Y,7B,7B,204972.406172456
9291,1056,Y,7B,7B,217079.962298185
7032,2236,Y,7B,7B,208256.336516685
11146,960,Y,7B,7B,176362.038913724
10335,1886,N,7B,7B,236879.820709993
12438,935,Y,7B,7B,175954.234918461
11317,1212,Y,7B,7B,178192.322066173
9464,1680,N,7B,7B,183616.498067706
9144,1297,Y,7B,7B,181178.805477697
13682,1416,Y,7B,7B,234465.600548392
11040,1820,Y,7B,7B,218251.374805122
13907,1610,N,7B,7B,208177.269681678
15578,999,Y,7B,7B,174425.788809693
5500,1743,Y,7B,7B,186024.211624783
7200,1666,Y,7B,7B,162581.02451471
12822,894,Y,7B,7B,209526.532149074
1869,2263,Y,7B,7B,196033.907904139
11838,1717,Y,7B,7B,187075.74495311
10628,2515,Y,7B,7B,211826.615037212
12090,1098,Y,7B,7B,181171.54821599
9360,2504,Y,7B,7B,224806.77120775
3182,1028,Y,7B,7B,171530.653520934
1680,2727,Y,7B,7B,293836.750133501
10839,968,Y,7B,7B,172618.791550699
11075,2473,Y,7B,7B,243857.133965454
9588,2466,Y,7B,7B,230173.948375073
7861,2046,Y,7B,7B,171639.292388773
9200,1500,Y,7B,7B,192245.11442336
9525,1694,Y,7B,7B,194197.358344793
10041,832,Y,7B,7B,125086.889216127
16321,1494,Y,7B,7B,185050.67791342
10382,835,Y,7B,7B,169599.384404467
9672,630,Y,7B,7B,126254.424464442
9000,2126,N,7B,7B,239352.81942087
9600,1034,Y,7B,7B,218144.794355547
1890,1720,Y,7B,7B,158131.981854125
10237,864,Y,7B,7B,217828.494709513
10570,1626,N,7B,7B,233986.48330328
15660,1776,Y,7B,7B,225255.487702844
13125,1829,Y,7B,7B,286972.673697148
3500,1573,N,7B,7B,204015.968762671
7446,729,Y,7B,7B,114735.998500579
7200,2402,Y,7B,7B,247603.980815029
7200,2822,N,7B,7B,227986.046207941
6858,1826,Y,7B,7B,190535.215749226
9600,1915,Y,7B,7B,182559.794459685
10500,1258,Y,7B,7B,153676.895684426
8235,1253,Y,7B,7B,154630.333711155
8400,2000,Y,7B,7B,230625.710856991
11457,1092,Y,7B,7B,217862.552364755
1680,1003,Y,7B,7B,164232.557449356
9000,1340,N,7B,7B,154235.736556712
1491,1269,Y,7B,7B,181046.475677737
7892,1742,Y,7B,7B,203566.995054035
10859,1776,Y,7B,7B,172248.996910622
8712,1414,Y,7B,7B,204042.062931278
10240,1416,Y,7B,7B,198364.540395752
3600,1992,Y,7B,7B,227493.178051137
9017,1520,Y,7B,7B,220988.751087045
7264,1294,Y,7B,7B,166076.307690522
15611,1713,Y,7B,7B,201330.852674655
11645,1638,Y,7B,7B,213211.981713713
12803,1362,Y,7B,7B,151553.964007065
6762,1601,Y,7B,7B,154109.352446696
7920,1680,Y,7B,7B,221212.235974907
2522,1392,Y,7B,7B,183168.737120205
6000,1339,Y,7B,7B,223933.070743471
13695,1516,Y,7B,7B,249908.582533508
7018,1432,N,7B,7B,184922.624103764
9855,1216,Y,7B,7B,171225.134494241
11553,1029,Y,7B,7B,212847.885603287
11096,1456,Y,7B,7B,210699.37066411
34650,987,Y,7B,7B,159297.235748543
8480,1656,Y,7B,7B,141715.506896579
11200,1241,Y,7B,7B,222572.000264039
8160,902,Y,7B,7B,164765.907765393
31770,1820,Y,7B,7B,216526.411219707
6970,1498,Y,7B,7B,169572.055866054
15138,1317,Y,7B,7B,187435.398692437
6292,1908,Y,7B,7B,211376.795841909
16905,1053,Y,7B,7B,135302.516681341
7500,1340,Y,7B,7B,200494.311377428
164660,1691,Y,7B,7B,201059.942075241
9375,1922,N,7B,7B,227798.854474407
3196,1719,Y,7B,7B,236611.033321263
6911,1236,Y,7B,7B,156441.075097049
25419,1629,Y,7B,7B,157869.400824951
7200,1944,Y,7B,7B,223876.24225058
11394,3608,Y,7B,7B,377518.440687689
10970,1636,Y,7B,7B,218154.063373337
8123,520,Y,7B,7B,184157.526854015
14115,1309,Y,7B,7B,183900.06726399
8400,1350,Y,7B,7B,184414.499633814
11394,1158,Y,7B,7B,191638.75268044
9937,1739,Y,7B,7B,241043.7551378
9375,1250,Y,7B,7B,210215.69605734
10010,1464,Y,7B,7B,188861.949133128
11423,1262,Y,7B,7B,185209.630146267
14260,1052,Y,7B,7B,185225.18919074
8593,1928,Y,7B,7B,242509.011219411
15865,1661,Y,7B,7B,211003.70264328
6000,1178,Y,7B,7B,199419.860562197
9206,2392,Y,7B,7B,267992.463840788
7930,1269,Y,7B,7B,162983.228965393
21453,960,Y,7B,7B,136623.052427263
13125,2113,Y,7B,7B,247598.987389147
10625,1792,Y,7B,7B,291924.177189259
12342,1664,Y,7B,7B,214678.065507593
5000,1391,Y,7B,7B,220436.68236569
13005,1113,Y,7B,7B,251145.047282358
8402,720,Y,7B,7B,145700.588970144
7150,1178,Y,7B,7B,159004.976647517
10624,1679,Y,7B,7B,240603.099672061
11694,2207,Y,7B,7B,257417.856616518
8480,958,Y,7B,7B,177785.759605007
9320,1215,Y,7B,7B,210281.36551237
8472,1554,Y,7B,7B,207507.975362412
8640,1056,Y,7B,7B,196628.714802346
8899,910,Y,7B,7B,181709.052520676
16321,1494,Y,7B,7B,213785.97661208
9120,1040,Y,7B,7B,178002.033955855
13710,1704,Y,7B,7B,217116.726285559
10020,1500,Y,7B,7B,232742.732370495
14601,1053,Y,7B,7B,270586.460700123
9591,1268,Y,7B,7B,242491.930016204
13907,960,Y,7B,7B,183703.214738946
11426,914,Y,7B,7B,179578.549987164
5925,1724,Y,7B,7B,196366.829862543
4750,1976,Y,7B,7B,200085.769245248
4388,845,Y,8B,8B,238061.982234885
11194,1324,Y,8B,8B,221561.510914343
15426,848,Y,8B,8B,194449.357485833
9142,2358,Y,8B,8B,265237.575216508
11409,827,Y,8B,8B,155559.022347293
8741,1350,Y,8B,8B,222352.839134018
13501,1721,Y,8B,8B,228327.922237299
8816,1968,Y,8B,8B,245268.019385988
8520,1204,Y,8B,8B,187321.242169491
7136,1198,Y,8B,8B,239866.238569662
11606,1539,Y,8B,8B,217411.669910092
11616,1056,Y,8B,8B,186136.674310049
7200,860,Y,8B,8B,193702.049470032
6402,1682,Y,8B,8B,135329.985204251
11198,1434,Y,8B,8B,217735.579157697
5825,1327,Y,8B,8B,170741.147453096
11844,1774,Y,8B,8B,178329.27542193
14859,2392,Y,8B,8B,266988.541655137
10480,1268,Y,8B,8B,212255.791858946
12822,1872,Y,8B,8B,254807.93834751
11751,1733,Y,8B,8B,242933.739516061
8012,1284,Y,8B,8B,213616.095838975
8402,2200,Y,8B,8B,309686.629262273
13418,2080,Y,8B,8B,285330.699779199
10005,1509,Y,8B,8B,277379.608835441
14585,1203,Y,8B,8B,221932.733503304
7917,1432,Y,8B,8B,205529.167643275
11310,864,Y,8B,8B,193339.283290485
7000,784,Y,8B,8B,245166.54280736
11625,630,Y,8B,8B,203373.460565462
10000,1144,Y,8B,8B,190404.534496659
11645,1369,Y,8B,8B,225832.441125415
13101,1336,Y,8B,8B,205402.700824375
8248,1218,Y,8B,8B,295119.713703606
17600,912,Y,8B,8B,184658.399566815
7024,1620,Y,8B,8B,197708.501207209
11070,1481,Y,8B,8B,285974.732947469
8400,1266,Y,8B,8B,201522.1930342
9549,2126,Y,8B,8B,262187.897569508
5684,1386,Y,8B,8B,173709.722233037
10530,3140,Y,8B,8B,339368.069870446
12702,1269,Y,8B,8B,188965.258059147
3182,3395,Y,8B,8B,335851.2971918
10140,1493,Y,8B,8B,207990.968621057
8123,1680,Y,8B,8B,255778.561533843
8400,1131,Y,8B,8B,147089.074333776
11694,848,Y,8B,8B,225636.455641803
9000,1362,Y,5B,6B,134160.799363638
8480,1296,Y,5B,6B,105388.872334068
3922,1350,Y,5B,6B,74127.4011253596
12800,1226,Y,5B,6B,133523.171251148
3880,1494,N,5B,6B,95117.5796083483
16770,1383,Y,5B,6B,111537.691426497
9571,1109,Y,5B,6B,104386.023924471
15578,1768,Y,5B,6B,204511.884059018
1680,768,N,5B,6B,112338.064928383
8320,1266,Y,5B,6B,143755.93329022
10463,1440,Y,5B,6B,106833.519988269
10382,1709,Y,5B,6B,152040.484481598
2645,1481,Y,5B,6B,129125.35525952
10237,1232,Y,5B,6B,143812.895310511
3230,1656,Y,5B,6B,160041.228223855
7200,2002,Y,5B,6B,161040.182334266
9947,866,Y,5B,6B,105244.900266503
8500,1125,Y,5B,6B,93897.1129457007
12342,1285,Y,5B,6B,128589.71240212
9245,803,Y,5B,6B,103452.577431718
8765,1268,Y,5B,6B,120134.061473283
7943,1922,Y,5B,6B,157564.506810709
14191,972,Y,5B,6B,97324.1552127377
12798,1764,Y,5B,6B,127361.889261211
13006,1961,Y,5B,6B,178507.854126626
7630,935,Y,5B,6B,106471.308003789
15576,1886,Y,5B,6B,155077.517418529
13891,720,Y,5B,6B,71833.2016602553
10440,1060,N,5B,6B,96307.0569063737
13518,2240,Y,5B,6B,166233.550547533
8450,1474,Y,5B,6B,124246.653719103
10791,2262,Y,5B,6B,166333.476306578
9430,1689,N,5B,6B,150526.767519695
11075,1743,Y,5B,6B,120105.91415753
12155,2417,Y,5B,6B,188124.062054037
8816,1511,Y,5B,6B,150434.787411506
7207,813,Y,5B,6B,96330.4420409373
12227,2353,Y,5B,6B,176880.666591392
17043,2022,Y,5B,6B,159413.174727479
9060,990,Y,5B,6B,89984.4129399628
11216,4316,Y,5B,6B,275485.37202816
9600,1296,Y,5B,6B,172182.034784607
8402,901,Y,5B,6B,114187.240755697
10762,1961,Y,5B,6B,179609.667500241
6435,1053,Y,5B,6B,161425.080969461
16466,1337,Y,5B,6B,157098.93151315
10839,3112,Y,5B,6B,172835.348490294
12640,900,Y,5B,6B,136522.581153293
12400,1269,N,5B,6B,123594.64431136
7560,1479,Y,5B,6B,114101.513607794
11475,1487,Y,5B,6B,130088.702865735
8963,1558,Y,5B,6B,164220.31406959
11751,894,Y,5B,6B,105625.960469709
1936,1220,Y,5B,6B,112690.861343502
4251,1406,Y,5B,6B,92603.4573432353
8125,1100,Y,5B,6B,140788.755808241
9800,1296,Y,5B,6B,148954.851292095
17503,1626,Y,5B,6B,157144.57799022
5063,1217,Y,5B,6B,85924.686247882
6762,1839,Y,5B,6B,137495.291170802
7314,1960,Y,5B,6B,145122.977413903
7990,1680,Y,5B,6B,157085.787287125
4280,1442,Y,5B,6B,147697.738920407
5687,1632,Y,5B,6B,102227.412446839
9297,1402,Y,5B,6B,126758.156581148
11425,2153,Y,5B,6B,182299.649991365
9000,1419,Y,5B,6B,97256.5423706096
8012,972,Y,5B,6B,117007.395057571
8160,1097,Y,5B,6B,106747.162705905
11075,882,Y,5B,6B,152360.230298364
8125,1509,Y,5B,6B,116081.485044806
4435,1365,Y,5B,6B,124464.098801108
8320,912,Y,5B,6B,103803.101136011
9600,2127,Y,5B,6B,123454.983759932
7313,1324,Y,5B,6B,129323.171998411
5400,788,Y,5B,6B,152248.73816801
12244,1775,Y,5B,6B,200829.845450694
10207,2324,Y,5B,6B,106375.024959357
12493,1704,N,5B,6B,155737.21145489
10382,2287,Y,5B,6B,148001.213261994
12327,1411,Y,5B,6B,105783.668760812
11029,2376,N,5B,6B,163120.876101247
3182,1120,Y,5B,6B,76826.0086604164
7560,1291,Y,5B,6B,91866.8054918792
12615,2080,Y,5B,6B,222387.573988172
10880,1689,Y,5B,6B,192400.663120411
7758,1691,Y,5B,6B,91248.2730401991
21872,1872,Y,5B,6B,166048.878365535
9200,1573,Y,5B,6B,122938.88071599
6768,1440,Y,5B,6B,149200.122031378
6270,1456,Y,5B,6B,102990.990799024
10437,1108,N,5B,6B,106411.664306112
13072,1425,Y,5B,6B,171347.367527214
8400,1302,Y,5B,6B,121264.932646129
9180,1509,Y,5B,6B,148650.634413436
10665,2132,Y,5B,6B,170771.619335968
8849,1801,Y,5B,6B,175018.535688801
11838,1242,Y,5B,6B,106605.791790426
7642,1322,N,5B,6B,96913.1293402373
4435,1349,Y,5B,6B,95970.9848132284
7596,1661,N,5B,6B,163793.302775192
15576,1241,Y,5B,6B,112290.903519228
7390,1484,Y,5B,6B,149297.735806148
10400,1445,Y,5B,6B,164495.738461489
6762,894,Y,5B,6B,85747.7165904258
3600,1393,Y,5B,6B,98992.8417276863
7200,848,Y,5B,6B,136805.27938276
6960,1478,Y,5B,6B,152970.071206783
14175,2576,Y,5B,6B,189443.601067173
10421,1381,N,5B,6B,107824.377591425
6930,1716,Y,5B,6B,126310.848342715
9000,1310,Y,5B,6B,120394.613033502
7800,2034,Y,5B,6B,131567.83226033
7851,1481,Y,5B,6B,172127.382992421
14585,1198,Y,5B,6B,127803.822221839
9150,1494,Y,5B,6B,181177.405257826
8816,987,Y,5B,6B,109808.767569194
21453,1044,Y,5B,6B,137023.983031134
7018,1850,N,5B,6B,143052.372714443
6130,1164,Y,5B,6B,96457.5451193055
14601,1306,N,5B,6B,179473.186196986
9819,864,Y,5B,6B,93900.9821092848
9120,1802,Y,5B,6B,140732.003681
9297,2643,Y,5B,6B,185714.827086167
7200,1116,Y,5B,6B,125342.612490112
8475,2013,Y,5B,6B,178112.172259578
11787,1800,Y,5B,6B,189282.407788082
3196,935,Y,5B,6B,145043.585287541
10041,2198,Y,5B,6B,202421.542310635
8405,2119,Y,5B,6B,155514.964968565
6000,1004,N,5B,6B,96699.4976294046
5105,2080,Y,5B,6B,146764.542596399
6897,899,Y,5B,6B,110976.153750588
1680,894,Y,5B,6B,131577.880265965
14762,1574,Y,5B,6B,141151.862215411
14200,1717,Y,5B,6B,194940.500572633
7200,1145,Y,5B,6B,128990.978550543
4608,1509,Y,5B,6B,123608.433646457
11275,1266,Y,5B,6B,159005.480280975
13101,936,Y,5B,6B,188584.113218867
13673,1425,N,5B,6B,128456.412389601
13891,768,Y,5B,6B,95180.4064237455
5600,987,Y,5B,6B,94494.0739833738
24090,1131,Y,5B,6B,132196.251293061
8070,835,Y,5B,6B,119984.20429511
10000,912,Y,5B,6B,72698.2177308171
12692,1040,Y,5B,6B,132376.546478061
5000,1500,Y,5B,6B,130707.729800209
8450,2468,Y,5B,6B,148710.202546058
12704,1230,Y,5B,6B,131934.86030683
7758,2696,Y,5B,6B,150047.765687765
10029,1218,Y,5B,6B,101651.551064959
13695,1215,Y,5B,6B,136615.642293028
11394,845,Y,5B,6B,116307.462730068
11670,1801,N,5B,6B,161624.811447351
10125,1040,Y,5B,6B,132167.724687655
10142,1369,Y,5B,6B,109297.082769467
12182,1922,N,5B,6B,212181.219717424
5687,1486,Y,5B,6B,152040.915698867
10970,1541,Y,5B,6B,166967.967079822
6853,1506,Y,5B,6B,139730.969806269
4224,1100,N,5B,6B,128356.054629406
10440,1301,Y,5B,6B,172218.065558136
9100,955,N,5B,6B,55212.5947041517
13418,864,Y,5B,6B,151363.010243133
6970,2291,Y,5B,6B,135889.992540445
12464,910,Y,5B,6B,137200.465384205
7175,1144,Y,5B,6B,122970.435029563
7540,1656,Y,5B,6B,172914.04589454
4251,1116,Y,5B,6B,73291.8581112565
11553,768,Y,5B,6B,141332.975246655
1680,1500,Y,5B,6B,146317.087668267
11700,1056,Y,5B,6B,82527.5202608834
3600,948,Y,5B,6B,101052.539129736
12144,1301,N,5B,6B,126119.585143722
11143,1561,N,5B,6B,146579.465661662
8250,1394,Y,5B,6B,121578.940292287
4928,1392,Y,5B,6B,120221.118593307
5310,1232,Y,5B,6B,102532.536144053
9548,980,N,5B,6B,81275.3664882498
8248,1800,Y,5B,6B,174251.801372586
7800,1228,Y,5B,6B,98979.9801462946
10240,2287,Y,5B,6B,143328.378245529
12798,1431,Y,5B,6B,171861.360742494
6000,1728,Y,5B,6B,108392.194721284
14115,1473,Y,5B,6B,119504.880447357
8791,1440,Y,5B,6B,177860.218066532
8123,2127,Y,5B,6B,183490.171871365
11426,1120,Y,5B,6B,151970.948065127
2001,1266,Y,5B,6B,143767.14807831
11844,1040,Y,5B,6B,187208.362481961
10448,1779,Y,5B,6B,121998.56688344
2280,1340,Y,5B,6B,137449.234003112
14154,912,Y,5B,6B,145280.854399181
9000,1069,N,5B,6B,99350.3920453417
4058,1208,Y,5B,6B,157341.110677485
9042,1639,Y,5B,6B,155952.622190732
7000,1644,Y,5B,6B,138138.64023595
10200,2794,Y,5B,6B,238627.430267022
4928,2034,Y,5B,6B,121709.003781477
5784,752,Y,5B,6B,106214.963639945
10382,2403,Y,5B,6B,182270.580842418
8795,1196,Y,5B,6B,74926.6443494514
9000,864,Y,5B,6B,168700.985752477
9098,2794,Y,5B,6B,203101.398443973
8176,1572,Y,5B,6B,207751.595349174
13159,1214,Y,5B,6B,142168.08481137
9000,1142,Y,5B,6B,121807.627979946
15611,2728,Y,5B,6B,178921.992970622
18450,2259,Y,5B,6B,202601.149819249
8544,1144,N,5B,6B,143183.193297997
6130,948,Y,5B,6B,84679.2271821762
11900,2504,N,5B,6B,194626.705237766
11120,1539,N,5B,6B,196077.24884671
9245,894,N,5B,6B,90886.3051332119
9873,2320,Y,5B,6B,144515.244254966
14559,1258,Y,5B,6B,162359.925675039
9000,2452,Y,5B,6B,167878.823341907
11414,1040,Y,5B,6B,105433.216865361
7800,1339,Y,5B,6B,161929.033232994
7742,1768,Y,5B,6B,166474.14845606
5063,1440,Y,5B,6B,162596.346470901
159000,2224,Y,5B,6B,179512.52097507
4456,816,Y,5B,6B,81551.9141366213
6060,1392,Y,5B,6B,117982.554336526
10603,864,Y,5B,6B,168472.370577136
11200,1869,Y,5B,6B,137168.828557169
9742,1425,Y,5B,6B,133755.081390075
8197,1159,N,5B,6B,92180.7447701577
8410,1406,Y,5B,6B,108039.79300512
9020,864,Y,5B,6B,94734.6595195666
9591,1370,Y,5B,6B,87407.3682129827
10800,1383,Y,5B,6B,149288.812628473
6000,1376,Y,5B,6B,93496.1387940186
10386,1949,Y,5B,6B,209973.030642667
8235,1691,Y,5B,6B,129188.055556021
14000,1367,N,5B,6B,139968.585640881
9098,1314,Y,5B,6B,159296.108978559
9180,1707,Y,5B,6B,172654.681423237
9200,1647,Y,5B,6B,152042.760933624
14191,1717,Y,5B,6B,158744.20507559
19296,964,Y,5B,6B,134313.524033801
9200,1829,Y,5B,6B,185103.387710193
11639,1125,N,5B,6B,117347.090174921
8400,1788,Y,5B,6B,179500.366455765
7227,1564,Y,5B,6B,124204.408377149
11616,1314,Y,5B,6B,118113.673650758
13682,924,Y,5B,6B,145945.699607124
8960,1234,Y,5B,6B,140722.483210271
9965,1144,Y,5B,6B,116378.809725308
9000,1056,Y,5B,6B,107535.579799945
13837,1684,Y,5B,6B,130886.670886515
4435,1494,Y,5B,6B,157453.242807612
11767,1296,Y,5B,6B,121644.106552972
11952,1796,Y,5B,6B,183177.548924953
12435,1471,Y,5B,6B,150405.792024641
7990,1232,Y,5B,6B,148160.7749962
11500,1431,Y,5B,6B,118293.080613382
9100,1040,Y,5B,6B,137749.089011455
12168,1586,N,5B,6B,125583.796000591
11888,1344,Y,5B,6B,162290.734412368
13346,2291,N,5B,6B,199287.555025747
7472,2223,Y,5B,6B,180689.085991391
7200,1152,Y,5B,6B,130160.388648567
8593,2262,Y,5B,6B,181120.891601786
7134,1939,Y,5B,6B,144325.213349062
3982,1969,Y,5B,6B,145356.698918234
8532,1489,Y,5B,6B,134043.2940613
159000,1137,N,5B,6B,158515.271700783
16635,1867,Y,5B,6B,186346.51401295
7750,694,Y,5B,6B,105501.663777868
9200,1125,Y,5B,6B,116521.771541436
14977,1728,Y,5B,6B,228090.961597525
